Designation,ra,dec,type,confidence,variability_snr,W1_amp,W2_amp,n_obs,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,W1emag,W2emag,W3emag,W4emag,Jemag,Hemag,Kemag,Gmag,Gemag,BPmag,BPemag,RPmag,RPemag,period1,period2,period_significance,suspect_period,known_extragalactic,simbad_type,Plx,e_Plx,A0,AG,E(BP-RP),G_absmag,blended_source?,latent_artifact?,cluster_id
VarWISE J073610.64-252150.4,114.04436,-25.364,cep,0.9978,11.128,0.14,0.159,285,10.644,10.563,10.67,8.57,11.75,11.06,10.79,0.02,0.02,0.08,,0.02,0.02,0.02,14.497865,0.008992,15.602267,0.036227,13.474743,0.022984,7.95935,15.918,27.682,False,False,ClassicalCep,0.0573,0.0179,,,,,0.04,0.19,2807450551188560488
VarWISE J073740.33-230647.1,114.41808,-23.1131,cep,0.97,6.122,0.072,0.086,310,8.822,8.791,8.64,8.42,9.15,8.95,8.89,0.02,0.02,0.02,0.26,0.02,0.05,0.02,9.49956,0.002875,9.534695,0.003425,9.389019,0.005117,3.10235,4.6534,15.348,False,False,PulsV*,1.4842,0.0265,,,,,0.04,0.11,2807732088861704827
VarWISE J072145.15-263200.2,110.43814,-26.5334,cep,0.9993,11.137,0.16,0.173,345,10.909,10.882,10.82,8.91,11.62,11.23,11.09,0.02,0.02,0.1,,0.02,0.02,0.02,12.892448,0.009425,13.364429,0.035968,12.279707,0.021671,2.8256,5.65125,45.639,False,False,ClassicalCep,0.0739,0.0154,,,,,0.04,0.04,2808012896105252886
VarWISE J072430.58-250529.0,111.12742,-25.0914,cep,0.9968,5.422,0.078,0.083,302,11.014,10.955,11.0,9.04,11.94,11.39,11.15,0.02,0.02,0.11,,0.02,0.02,0.02,14.212843,0.004535,15.062886,0.014729,13.29987,0.010159,1.869725,3.7395,12.866,False,False,ClassicalCep,0.0697,0.0155,4.379,3.6886,2.0404,1.1637564,0.04,0.07,2808294486727299010
VarWISE J071640.26-243010.8,109.16777,-24.503,cep,0.9998,12.456,0.166,0.18,288,10.564,10.53,10.62,8.76,11.21,10.73,10.6,0.02,0.02,0.09,,0.03,0.02,0.02,12.882787,0.007558,13.43076,0.027508,12.17568,0.017999,3.27505,6.5502,49.054,False,False,ClassicalCep,0.0801,0.0147,,,,,0.04,0.18,2808575632937679046
VarWISE J071931.28-234806.4,109.88036,-23.8018,cep,0.9944,10.443,0.143,0.152,316,10.956,10.9,10.86,8.94,11.94,11.32,11.03,0.02,0.02,0.1,,0.02,0.02,0.02,14.508795,0.0066,15.529795,0.02407,13.51401,0.015284,2.629775,5.2596,40.44,False,False,ClassicalCep,0.1071,0.0281,,,,,0.04,0.28,2808857227468823906
VarWISE J071909.82-222034.7,109.79095,-22.343,cep,0.9973,5.563,0.071,0.078,301,10.105,10.056,9.9,8.43,11.04,10.51,10.33,0.02,0.02,0.06,,0.02,0.03,0.02,13.07031,0.005314,13.781765,0.017488,12.232171,0.011177,3.227525,6.45505,14.403,False,False,ClassicalCep,0.107,0.0139,2.3468,1.885,1.0434,-0.30076885,0.04,0.09,2808857212453200998
VarWISE J073104.45-221650.5,112.76858,-22.2807,cep,0.9989,8.669,0.085,0.107,300,10.163,10.076,10.18,8.87,11.32,10.67,10.42,0.02,0.02,0.06,,0.03,0.02,0.02,14.359365,0.008451,15.554088,0.033325,13.279954,0.021059,4.0399,8.07985,25.216,False,False,ClassicalCep,0.1567,0.0231,,,,,0.04,0.12,2809139187005071863
VarWISE J073002.54-234026.3,112.51062,-23.674,cep,0.9975,13.951,0.168,0.179,294,10.091,10.032,10.07,8.97,10.96,10.35,10.18,0.02,0.02,0.05,0.52,0.03,0.02,0.02,13.371017,0.007137,14.253764,0.025993,12.435228,0.016775,3.54435,7.08865,49.08,False,False,ClassicalCep,0.1476,0.014,,,,,0.04,0.04,2809139143719868516
VarWISE J073149.35-220722.4,112.95565,-22.1229,cep,0.9986,7.958,0.118,0.126,177,10.764,10.679,10.45,9.0,11.87,11.27,11.0,0.02,0.02,0.08,,0.03,0.02,0.02,14.603662,0.006258,15.658993,0.024813,13.578213,0.015628,2.930775,5.86135,21.368,False,False,ClassicalCep,0.1239,0.0219,3.6984,2.8559,1.6013,2.3966227,0.04,0.15,2809420693355174861
VarWISE J072453.93-230849.9,111.22473,-23.1472,cep,0.9708,9.668,0.156,0.157,327,11.339,11.295,11.15,9.12,12.27,11.64,11.43,0.02,0.02,0.15,,0.02,0.02,0.03,14.81181,0.003945,15.753704,0.009704,13.837503,0.009743,3.598075,1.799025,34.159,False,False,EclBin,0.264,0.0216,2.6745,2.0485,1.1154,2.9249449,0.04,0.14,2809701877935064016
VarWISE J072107.44-213038.1,110.28101,-21.5106,cep,0.9961,11.465,0.138,0.143,307,9.598,9.547,9.59,8.52,10.39,9.86,9.66,0.02,0.02,0.04,,0.02,0.02,0.02,12.578063,0.010315,13.311124,0.038057,11.720579,0.024114,4.1756,8.3512,30.6,False,False,ClassicalCep,0.178,0.0134,,,,,0.04,0.33,2809701719608460258
VarWISE J072501.48-230928.4,111.25618,-23.1579,cep,0.9998,8.782,0.123,0.117,327,10.169,10.103,10.1,9.09,11.17,10.56,10.27,0.02,0.02,0.07,,0.03,0.03,0.02,13.743175,0.004785,14.736751,0.016026,12.748688,0.010652,3.891125,7.7824,27.048,False,False,ClassicalCep,0.1065,0.0136,,,,,0.04,0.03,2809701883219887163
VarWISE J073042.39-202707.2,112.67663,-20.452,cep,0.9997,12.561,0.187,0.177,271,10.572,10.525,10.52,9.11,11.52,10.96,10.71,0.02,0.02,0.07,,0.03,0.02,0.02,13.485053,0.010606,14.211922,0.042042,12.636577,0.025436,3.173475,6.34685,52.44,False,False,ClassicalCep,0.1053,0.0158,,,,,0.04,0.04,2809983596500146824
VarWISE J072931.51-212809.8,112.38133,-21.4694,cep,1.0,12.469,0.16,0.158,294,10.212,10.132,9.77,8.35,11.57,10.86,10.58,0.02,0.02,0.05,0.3,0.03,0.02,0.02,14.113978,0.009804,15.191222,0.036815,13.049079,0.022837,3.2348,6.4697,48.109,False,False,ClassicalCep,0.1297,0.0184,,,,,0.04,0.04,2809983546957038150
VarWISE J072934.94-200103.3,112.39561,-20.0176,cep,1.0,11.561,0.16,0.167,291,10.719,10.652,10.79,9.1,11.73,11.13,10.87,0.02,0.02,0.11,,0.02,0.02,0.02,14.124219,0.010561,15.035945,0.04329,13.183859,0.0263,2.367925,4.735925,59.223,False,False,ClassicalCep,0.147,0.0197,,,,,0.04,0.17,2809983549356165520
VarWISE J073124.03-204629.2,112.85014,-20.7748,cep,0.9996,23.99,0.321,0.289,287,10.096,10.07,10.12,8.93,11.25,10.66,10.44,0.02,0.02,0.05,,0.03,0.02,0.02,13.346234,0.007962,14.1698,0.029331,12.430399,0.023866,12.55995,13.48705,13.433,False,False,Type2Cep,0.1367,0.0119,,,,,0.04,0.18,2809983625608619812
VarWISE J073008.65-194457.8,112.53607,-19.7494,cep,0.9937,6.702,0.089,0.085,272,10.012,9.961,9.84,8.54,10.5,10.16,10.11,0.02,0.02,0.05,,0.02,0.02,0.02,12.191092,0.006447,12.69524,0.023777,11.509257,0.015058,0.699675,1.39935,31.775,False,False,ClassicalCep,0.3019,0.0169,,,,,0.04,0.1,2809983572928151318
VarWISE J085543.68-382914.2,133.93201,-38.4873,cep,0.9037,8.644,0.135,0.141,367,11.08,11.092,10.76,8.93,11.94,11.35,11.14,0.02,0.02,0.07,,0.02,0.02,0.02,13.776719,0.003211,14.260241,0.004537,13.099327,0.007175,8.08255,16.1665,14.027,False,False,EclBin,0.3532,0.0131,,,,,0.04,0.06,2810831587478051593
VarWISE J093610.18-283847.3,144.04244,-28.6465,cep,0.8666,8.596,0.116,0.122,317,10.273,10.288,10.26,8.86,10.84,10.34,10.24,0.02,0.02,0.06,,0.02,0.03,0.02,12.284172,0.003751,12.697376,0.008312,11.694477,0.008615,3.4601,6.9204,23.915,False,False,EclBin,0.7039,0.0119,0.5833,0.4857,0.2633,1.8295507,0.04,0.08,2816744258232523425
VarWISE J092734.07-280602.1,141.89197,-28.1006,cep,0.9947,5.273,0.079,0.092,303,11.473,11.474,11.28,8.97,11.87,11.64,11.59,0.02,0.02,0.18,,0.03,0.03,0.03,12.644568,0.005851,12.888767,0.019602,12.253885,0.011562,0.48385,0.241925,15.819,False,False,ClassicalCep,0.2679,0.0145,,,,,0.04,0.23,2818432747332306254
VarWISE J082333.69-315025.7,125.89039,-31.8405,cep,0.8031,18.676,0.313,0.375,244,11.874,11.769,11.99,9.22,12.38,12.1,12.04,0.02,0.02,0.25,,0.02,0.02,0.03,12.94892,0.003742,13.083833,0.008319,12.682553,0.009792,566.0,346.0,20.669,False,False,,0.3018,0.0142,1.19,1.1302,0.611,0.44704914,0.04,0.15,2821526287453165413
VarWISE J082928.53-315852.6,127.36889,-31.9813,cep,0.9992,5.886,0.08,0.073,329,10.179,10.183,10.3,8.78,10.24,10.2,10.17,0.02,0.02,0.06,,0.03,0.02,0.02,10.611782,0.002782,10.76344,0.003751,10.371055,0.006351,5.79275,11.58575,14.525,False,False,PulsV*,1.8046,0.0222,0.001,0.0009,0.0005,2.0700598,0.04,0.08,2821526535504305381
VarWISE J082604.22-300641.0,126.5176,-30.1114,cep,1.0,48.7,0.59,0.433,324,8.672,8.522,8.34,8.31,9.35,8.9,8.79,0.02,0.02,0.02,0.26,0.02,0.04,0.02,11.415255,0.016714,11.926673,0.057114,10.484457,0.037995,254.0,49.995,27.836,False,False,RVTauV*,0.234,0.0177,,,,,0.04,0.11,2821526392679846874
VarWISE J082611.94-301708.1,126.54979,-30.2856,cep,1.0,40.89,0.458,0.394,252,8.314,8.255,8.13,7.7,8.75,8.3,8.16,0.02,0.02,0.02,0.16,0.03,0.05,0.04,10.81731,0.013708,11.330146,0.049781,10.077003,0.035708,16.02,26.51,16.787,False,False,Type2Cep,0.3471,0.0166,0.0023,0.0018,0.0009,-0.90277386,0.04,0.03,2821526398082112168
VarWISE J082912.15-290532.6,127.30066,-29.0924,cep,0.9973,8.265,0.084,0.095,345,8.803,8.677,8.45,7.96,9.74,9.28,9.13,0.02,0.02,0.02,0.18,0.02,0.02,0.02,10.675893,0.003303,10.884698,0.004953,10.289475,0.00822,8.56055,17.1205,18.062,False,False,SB*,0.7161,0.0146,,,,,0.04,0.04,2822370948992347148
VarWISE J085334.94-262231.0,133.39559,-26.3753,cep,0.8197,7.057,0.098,0.105,311,10.497,10.589,10.49,8.65,11.34,10.73,10.63,0.02,0.02,0.07,,0.03,0.02,0.02,13.060777,0.004169,13.673701,0.010655,12.318492,0.009445,16.237,32.475,12.981,False,False,,0.3142,0.0152,0.6102,0.4743,0.2484,1.2648096,0.04,0.18,2824342296383832553
VarWISE J085214.94-241159.2,133.06229,-24.1998,cep,0.9421,7.211,0.094,0.091,305,8.79,8.813,8.72,8.63,9.59,9.03,8.88,0.02,0.02,0.03,,0.03,0.02,0.02,11.282813,0.003571,11.860474,0.007931,10.560276,0.007766,5.22125,10.442,16.721,False,False,Variable*,0.8703,0.0161,0.9391,0.7457,0.3993,1.1883316,0.04,0.06,2826312565302324462
VarWISE J095954.38-201116.0,149.97662,-20.1878,cep,0.806,6.697,0.089,0.093,270,10.781,10.808,10.77,8.61,11.47,10.93,10.81,0.02,0.02,0.11,0.37,0.02,0.02,0.02,13.122206,0.003723,13.657839,0.008255,12.424168,0.007763,3.286825,6.574,12.785,False,False,Variable*,0.4579,0.0158,,,,,0.04,0.06,2835322602305671222
VarWISE J100113.94-173351.8,150.30809,-17.5644,cep,1.0,34.918,0.408,0.416,280,9.423,9.44,9.3,8.36,9.85,9.49,9.35,0.02,0.02,0.04,,0.03,0.02,0.02,11.628041,0.018363,12.086013,0.056602,10.96192,0.043822,27.884,36.255,25.286,False,False,ClassicalCep,0.0564,0.0212,,,,,0.04,0.05,2836730032805669308
VarWISE J100809.71-153345.3,152.04048,-15.5626,cep,0.8969,6.394,0.19,0.254,269,13.531,13.496,12.46,9.08,13.82,13.58,13.5,0.03,0.03,,,0.02,0.04,0.05,14.902341,0.016741,15.166919,0.058445,14.464176,0.03885,1.223625,2.447225,24.139,False,False,RRLyrae,0.0571,0.028,0.3818,0.3253,0.1776,2.671731,0.04,0.18,2837011798430849930
VarWISE J094422.66-183250.2,146.09443,-18.5473,cep,0.9678,6.516,0.074,0.082,284,9.558,9.559,9.49,8.49,9.92,9.65,9.53,0.02,0.02,0.04,,0.02,0.03,0.02,10.411412,0.003,10.467302,0.003623,10.277868,0.00593,4.141075,2.0705,15.665,False,False,,1.1613,0.0334,,,,,0.04,0.38,2841795875444920353
VarWISE J080829.10-270818.6,122.12129,-27.1385,cep,0.9582,7.681,0.092,0.109,355,8.734,8.765,8.65,8.12,9.44,8.94,8.82,0.02,0.02,0.03,0.31,0.02,0.02,0.02,10.302971,0.002916,10.461641,0.003373,9.988807,0.005377,9.23935,18.476,14.622,False,False,PulsV*,1.0613,0.015,,,,,0.04,0.19,2846858403007029177
VarWISE J082348.54-254356.2,125.95225,-25.7323,cep,0.8422,5.391,0.085,0.1,331,11.598,11.589,11.62,9.13,11.94,11.73,11.68,0.02,0.02,0.19,,0.02,0.02,0.02,12.723052,0.003622,12.966631,0.007949,12.330702,0.007114,1.059025,2.118075,23.382,False,False,EclBin,0.4621,0.0123,0.3505,0.3076,0.1652,1.4682207,0.04,0.14,2847421995695581387
VarWISE J083254.89-242004.1,128.22871,-24.3345,cep,0.9665,9.899,0.149,0.13,324,10.968,10.957,10.9,8.49,11.81,11.31,11.22,0.03,0.03,0.13,0.47,0.02,0.02,0.02,13.071841,0.0041,13.411698,0.008174,12.556289,0.011237,4.790525,9.5807,12.635,False,False,,0.5213,0.0162,0.7514,0.6459,0.3509,2.0673351,0.04,0.08,2847703852588823089
VarWISE J075805.14-240230.1,119.52142,-24.0417,cep,0.997,12.806,0.142,0.166,323,8.361,8.339,8.39,8.16,8.85,8.51,8.36,0.02,0.02,0.02,0.23,0.02,0.04,0.03,10.436751,0.007978,10.928523,0.027691,9.767404,0.018735,5.25105,10.50205,23.681,False,False,ClassicalCep,0.2369,0.0134,,,,,0.04,0.06,2849109766629844673
VarWISE J080022.90-234211.5,120.09545,-23.7032,cep,0.9992,11.555,0.121,0.126,322,8.151,8.121,8.09,8.17,8.63,8.33,8.23,0.02,0.02,0.02,0.27,0.02,0.04,0.02,10.235518,0.008485,10.718439,0.032209,9.578711,0.020057,5.02735,10.05485,29.49,False,False,ClassicalCep,0.2599,0.0172,1.0489,0.8581,0.4598,-1.6242838,0.04,0.03,2849391337907771784
VarWISE J083458.77-213356.5,128.74491,-21.5657,cep,0.9988,6.745,0.083,0.084,300,8.284,8.276,8.25,7.93,8.77,8.51,8.44,0.02,0.02,0.02,0.2,0.03,0.04,0.02,9.365126,0.002852,9.492863,0.00331,9.116805,0.004939,1.594575,3.189175,27.32,False,False,PulsV*,2.9503,0.0154,0.8444,0.7924,0.424,1.7130203,0.04,0.06,2851363113890022921
VarWISE J085425.22-192452.2,133.6051,-19.4145,cep,0.9928,8.192,0.11,0.107,304,10.518,10.504,10.39,9.06,11.17,10.68,10.55,0.02,0.02,0.07,0.5,0.03,0.02,0.02,12.769863,0.003692,13.314306,0.009809,12.068882,0.007937,6.84235,13.6842,16.303,False,False,Type2Cep,0.171,0.016,1.0768,0.8706,0.4649,-1.4818277,0.04,0.05,2852208354226385409
VarWISE J084355.81-184325.3,130.98257,-18.7237,cep,0.9762,5.906,0.206,0.301,308,13.68,13.646,12.65,8.72,14.14,13.8,13.77,0.02,0.03,,,0.03,0.04,0.04,15.41792,0.00517,15.795319,0.016623,14.861979,0.013262,1.055225,2.110475,20.706,False,False,EclBin_Candidate,0.1179,0.0277,0.2297,0.1903,0.103,3.4898396,0.04,0.38,2852489389220599557
VarWISE J082703.46-202006.3,126.76443,-20.3351,cep,0.8068,11.907,0.169,0.15,311,11.036,10.959,10.63,8.15,12.01,11.35,11.16,0.02,0.02,0.08,,0.03,0.03,0.02,14.409642,0.011846,15.179549,0.038409,13.528229,0.03064,3.429875,6.85965,14.6,False,False,EclBin_Candidate,1.2156,0.02,1.1474,0.8752,0.4599,5.157446,0.04,0.03,2853051631477511671
VarWISE J075348.47-202451.8,118.45197,-20.4144,cep,0.957,5.816,0.211,0.325,300,14.002,13.997,11.93,9.09,14.6,14.17,14.1,0.02,0.04,,,0.03,0.03,0.06,16.3076,0.006891,16.805355,0.022228,15.616282,0.019275,4.66655,2.33335,12.599,False,False,EclBin,0.0473,0.0433,,,,,0.04,0.21,2856146461632026896
VarWISE J074154.88-210758.7,115.47868,-21.133,cep,0.9999,13.371,0.162,0.189,290,8.05,8.019,7.96,7.86,8.56,8.23,8.07,0.02,0.02,0.02,0.15,0.03,0.05,0.03,10.348923,0.011663,10.942892,0.040439,9.605284,0.028022,5.51665,11.03365,34.117,False,False,ClassicalCep,0.189,0.0164,1.1455,0.9179,0.4925,-2.556179,0.04,0.11,2857553337678624034
VarWISE J073814.33-202929.3,114.55973,-20.4915,cep,0.9433,39.771,0.72,0.924,294,11.07,10.89,11.85,8.03,11.79,11.58,11.46,0.02,0.02,0.3,,0.02,0.02,0.02,13.091964,0.002763,13.488474,0.002857,12.508645,0.003804,52.905,387.5,31.384,False,False,,0.3009,0.0133,2.3131,2.0808,1.1335,1.156106,0.04,0.1,2857553183496002579
VarWISE J075236.50-172300.9,118.15212,-17.3836,cep,0.9998,22.825,0.336,0.324,293,10.298,10.278,10.1,8.77,10.78,10.42,10.32,0.02,0.02,0.06,,0.02,0.02,0.02,12.079961,0.012847,12.428275,0.048646,11.498522,0.032404,2.01885,4.0377,95.988,False,False,RRLyrae,0.4057,0.0212,0.6124,0.5098,0.281,0.6978302,0.04,0.09,2858679686107521708
VarWISE J075245.30-164138.3,118.18878,-16.694,cep,0.7648,32.232,0.43,0.45,293,10.537,10.456,10.45,8.82,10.76,10.6,10.51,0.02,0.02,0.07,,0.03,0.02,0.03,11.275125,0.006325,11.329301,0.016298,11.098997,0.020482,834.0,565.0,23.259,False,False,Variable*,0.2846,0.0332,1.0879,1.0574,0.5738,-0.32322025,0.04,0.02,2859524117194885052
VarWISE J083108.64-142819.9,127.78603,-14.4722,cep,0.997,6.94,0.082,0.084,298,8.955,8.951,8.77,8.55,9.46,9.12,9.05,0.02,0.02,0.03,0.35,0.03,0.02,0.02,10.151369,0.002959,10.278753,0.00342,9.901744,0.005608,2.497625,4.995375,25.331,False,False,PulsV*,1.6502,0.0374,0.155,0.1413,0.0757,1.4461813,0.04,0.18,2861214577198100722
VarWISE J091415.20-133643.5,138.56334,-13.6121,cep,0.891,6.376,0.086,0.1,280,10.912,10.907,10.98,8.85,11.45,11.14,11.06,0.02,0.02,0.12,,0.02,0.02,0.02,12.105243,0.002928,12.263746,0.003475,11.806914,0.004824,3.645225,1.822575,19.123,False,False,,0.6124,0.0277,0.9725,0.9054,0.4855,1.7300158,0.04,0.21,2866282934909783897
VarWISE J085403.06-132142.1,133.51278,-13.3617,cep,0.9845,5.329,0.095,0.105,258,11.938,11.943,12.0,8.92,12.5,12.12,12.04,0.02,0.02,0.26,,0.02,0.02,0.03,13.492642,0.003044,13.767275,0.004563,13.051261,0.006233,2.489475,4.979,14.863,False,False,EclBin,0.3732,0.0168,0.5837,0.5113,0.2756,1.4579821,0.04,0.04,2866845037529908625
VarWISE J084644.96-093015.4,131.68736,-9.5043,cep,0.9814,16.819,0.188,0.144,293,8.302,8.204,7.92,7.55,9.29,8.71,8.47,0.02,0.02,0.02,0.18,0.02,0.11,0.02,11.309937,0.006009,12.192095,0.026601,10.431914,0.016878,343.5,574.0,27.19,True,False,RVTauV*,0.1143,0.02,1.1022,0.818,0.4255,-1.2236509,0.04,0.09,2875007505603178211
VarWISE J082255.62-111007.6,125.73177,-11.1688,cep,0.9934,7.122,0.091,0.099,288,10.552,10.576,10.42,8.94,11.21,10.77,10.65,0.02,0.02,0.08,,0.03,0.02,0.02,12.477994,0.003064,12.898972,0.004675,11.886346,0.006086,2.918875,5.83765,24.703,False,False,EclBin,0.6408,0.0127,0.0746,0.0607,0.0328,1.6180487,0.04,0.09,2875569456372740072
VarWISE J084131.65-062911.7,130.38188,-6.4866,cep,0.9933,10.372,0.139,0.115,261,10.39,10.335,10.14,8.28,11.03,10.56,10.41,0.02,0.02,0.06,,0.03,0.02,0.02,12.601824,0.004673,13.02435,0.01111,12.002687,0.012922,2.097575,4.19525,40.986,False,False,,1.3157,0.0155,,,,,0.04,0.11,2876977611413567746
VarWISE J174658.05-863811.0,266.74191,-86.6364,cep,0.9172,5.53,0.108,0.148,445,12.747,12.75,12.31,8.66,13.38,12.94,12.86,0.02,0.02,,,0.02,0.03,0.03,14.607241,0.003433,14.93303,0.007105,14.10063,0.008013,3.921625,7.8431,12.955,False,False,EclBin,0.1956,0.0162,0.9654,0.8418,0.4548,0.70967484,0.04,0.12,2883474413290451932
VarWISE J163252.15-832747.8,248.21733,-83.4633,cep,0.9235,8.067,0.097,0.078,504,9.61,9.579,9.48,9.31,10.43,9.85,9.7,0.02,0.02,0.03,0.48,0.02,0.02,0.02,12.149137,0.0042,12.70885,0.010562,11.428222,0.010035,6.2693,12.5387,14.276,False,False,,1.4884,0.0107,0.8499,0.6797,0.3653,3.034297,0.04,0.1,2884315730308397033
VarWISE J151708.74-831837.0,229.28644,-83.3103,cep,0.9953,6.311,0.075,0.078,448,8.311,8.331,8.23,8.06,9.18,8.63,8.46,0.02,0.02,0.02,0.16,0.02,0.04,0.02,10.818546,0.00397,11.407225,0.010402,10.081818,0.008776,4.694175,2.3471,18.735,False,False,EclBin,1.873,0.0089,,,,,0.04,0.29,2885719929113965039
VarWISE J154320.53-801545.3,235.83557,-80.2626,cep,0.9188,5.59,0.114,0.156,414,12.882,12.871,12.45,9.21,13.26,13.01,12.92,0.03,0.03,,,0.03,0.04,0.03,14.593474,0.007949,14.963501,0.028391,14.041345,0.018876,0.5261,1.5783,23.32,False,False,ClassicalCep,0.123,0.0161,2.4946,2.2519,1.2288,1.3505468,0.04,0.4,2889098727607892706
VarWISE J130221.17-794526.2,195.58821,-79.7573,cep,0.9997,14.068,0.195,0.191,494,10.666,10.638,10.57,9.31,11.02,10.77,10.68,0.02,0.02,0.06,,0.02,0.02,0.02,12.198563,0.011746,12.510263,0.045665,11.669227,0.027313,1.238025,2.476075,119.693,False,False,Type2Cep,0.3598,0.0143,0.0008,0.0006,0.0003,0.51170254,0.04,0.37,2892188199958472484
VarWISE J131742.66-785320.0,199.42777,-78.8889,cep,0.9911,5.372,0.059,0.069,486,9.463,9.433,9.19,8.8,10.05,9.74,9.62,0.02,0.02,0.03,0.31,0.03,0.03,0.02,10.780724,0.002816,10.940782,0.00309,10.477215,0.004373,8.66095,5.7741,13.228,False,False,PulsV*,1.2523,0.0118,,,,,0.04,0.06,2892188844136449337
VarWISE J142744.15-770240.9,216.93396,-77.0447,cep,0.9915,5.001,0.07,0.082,404,11.659,11.667,11.86,9.22,12.2,11.94,11.82,0.02,0.02,0.21,,0.03,0.03,0.03,13.166524,0.002869,13.430363,0.003674,12.742918,0.004843,1.951175,3.9023,13.828,False,False,,0.5642,0.0104,0.6239,0.5492,0.2965,2.2109365,0.04,0.2,2893317681096260911
VarWISE J120937.46-784102.0,182.40609,-78.6839,cep,0.998,10.035,0.236,0.271,453,12.924,12.896,12.65,9.09,13.2,12.93,12.91,0.02,0.02,0.44,,0.03,0.02,0.03,14.673565,0.016682,15.046365,0.061449,14.10131,0.038412,1.5141,3.0282,62.361,False,False,ClassicalCep,0.0669,0.02,,,,,0.04,0.09,2894156313206046007
VarWISE J133536.77-753518.2,203.90321,-75.5884,cep,0.9554,5.715,0.084,0.111,425,11.755,11.733,11.73,9.24,12.21,11.88,11.82,0.02,0.02,0.19,0.48,0.02,0.02,0.02,12.936221,0.002869,13.063282,0.003386,12.692455,0.005446,4.149,2.074525,13.834,False,False,,0.4641,0.0147,,,,,0.04,0.22,2895285819727758412
VarWISE J134808.41-741027.8,207.03508,-74.1744,cep,0.9874,6.216,0.085,0.09,411,10.966,10.982,11.3,8.98,11.01,10.96,10.96,0.02,0.02,0.14,,0.02,0.02,0.02,11.563354,0.002915,11.732552,0.003388,11.286239,0.009011,20.1625,40.32,14.995,False,False,,1.2544,0.0145,0.1685,0.1516,0.08,2.1848536,0.04,0.1,2895567820150082832
VarWISE J135704.59-743707.6,209.26914,-74.6188,cep,0.972,6.304,0.084,0.089,426,10.214,10.253,10.18,8.83,11.03,10.42,10.25,0.02,0.02,0.06,,0.02,0.02,0.02,12.97215,0.003851,13.654821,0.009532,12.175463,0.008377,5.66215,11.32415,18.232,False,False,EclBin,0.4587,0.0132,1.0136,0.7836,0.4137,1.7662439,0.04,0.1,2895568194953092716
VarWISE J143159.04-745003.1,217.99602,-74.8342,cep,0.9669,5.003,0.068,0.074,410,11.298,11.27,10.93,9.12,11.9,11.56,11.49,0.02,0.02,0.09,,0.02,0.02,0.02,12.773535,0.002836,12.961642,0.00327,12.432809,0.004795,2.6333,5.2664,14.196,False,False,,0.5104,0.015,,,,,0.04,0.25,2896414084014089942
VarWISE J153425.91-711921.7,233.60796,-71.3227,cep,0.9842,9.71,0.118,0.114,325,9.934,9.955,9.89,8.57,10.73,10.08,9.97,0.02,0.02,0.05,,0.02,0.02,0.02,12.514637,0.004336,13.117449,0.011833,11.770442,0.010717,12.2392,18.3575,15.451,False,False,,0.4845,0.0101,0.8002,0.6283,0.3344,0.6995945,0.04,0.14,2897824078156570027
VarWISE J150701.03-682357.1,226.7543,-68.3992,cep,0.9822,5.191,0.127,0.223,325,13.372,13.374,12.61,9.2,13.83,13.5,13.39,0.03,0.03,,,0.03,0.03,0.05,15.071995,0.004266,15.428962,0.012074,14.537427,0.008695,1.003825,2.0076,13.251,False,False,ClassicalCep,0.0503,0.0219,1.118,0.9715,0.5231,1.5390654,0.04,0.06,2900074728110173048
VarWISE J174012.66-712913.1,265.05279,-71.487,cep,0.976,13.045,0.232,0.245,325,11.94,11.93,11.76,9.04,12.53,12.25,12.23,0.02,0.02,0.19,,0.03,0.03,0.02,13.090729,0.016899,13.344065,0.053199,12.717813,0.037269,1.0162,2.0324,107.392,False,False,ClassicalCep,0.1362,0.0185,,,,,0.04,0.11,2901770003392537622
VarWISE J172454.76-675313.9,261.22818,-67.8872,cep,0.9997,6.621,0.089,0.1,367,10.942,10.93,10.81,8.79,11.37,11.08,11.01,0.02,0.02,0.09,,0.02,0.03,0.02,12.086219,0.002911,12.22162,0.00339,11.828601,0.005432,2.978775,5.95765,20.374,False,False,SB*,0.6289,0.0243,0.8682,0.8142,0.4367,1.1357775,0.04,0.04,2905710011405047672
VarWISE J172312.59-635347.7,260.80249,-63.8966,cep,0.9992,16.21,0.238,0.225,347,10.495,10.532,10.47,8.53,10.78,10.54,10.46,0.02,0.02,0.07,,0.02,0.02,0.02,11.969354,0.008358,12.271606,0.029554,11.433855,0.018406,1.639475,3.27895,71.059,False,False,Type2Cep,0.3394,0.018,0.0111,0.0091,0.0048,0.2864313,0.04,0.21,2906835839891241878
VarWISE J165820.85-673947.5,254.58688,-67.6632,cep,0.9995,10.237,0.204,0.199,296,12.524,12.521,12.42,8.95,12.94,12.63,12.58,0.02,0.02,0.41,,0.03,0.03,0.04,13.96139,0.009902,14.230583,0.035018,13.518897,0.022817,1.855775,3.7115,39.634,False,False,ClassicalCep,0.0656,0.0149,0.4569,0.3944,0.2156,-0.0045757294,0.04,0.02,2907116272063352504
